lambda,time,mu1,mu2,cov11,cov12,cov22
0.20000000000000018,4.2442442442442445,0.8374850043644714,0.9182780382172463,0.35993917964468936,0.11290925256629669,0.1050681384434429
0.20000000000000018,4.2542542542542545,0.8376343314853689,0.9197863066379234,0.35970632724969287,0.11286716920503474,0.10498203965580903
0.20000000000000018,4.2642642642642645,0.8376480321067147,0.9212582149600276,0.35947849707140805,0.11258475293106428,0.10489348175931457
0.20000000000000018,4.2742742742742745,0.8374069439435994,0.9227007243986123,0.35968008577707017,0.11237218996000838,0.10457129633261099
0.20000000000000018,4.2842842842842845,0.8378510455452995,0.9241695152855566,0.35936648668843624,0.11234548881292164,0.10432319226061768
0.20000000000000018,4.2942942942942945,0.8378784952325137,0.9254715457457114,0.35916536531051635,0.11207793009859006,0.10405398990861582
0.20000000000000018,4.3043043043043046,0.8383919528419778,0.9276876667984602,0.35953201605218166,0.11218714570655244,0.10417022095910776
0.20000000000000018,4.314314314314315,0.8390397386074568,0.9291659170150546,0.35877512839675496,0.11183048247366872,0.10401787077443639
0.20000000000000018,4.324324324324325,0.8395758660031506,0.9297153842961589,0.3590779196971327,0.11175894168792214,0.10373955918571577
0.20000000000000018,4.334334334334335,0.8395168850422388,0.9310783681545898,0.35874281631079363,0.11159633829092838,0.10302311244755281
0.20000000000000018,4.344344344344345,0.8398481241078541,0.9324329361389572,0.3589506967426376,0.1113454405898092,0.10271548054460958
0.20000000000000018,4.354354354354355,0.8403001566751928,0.9337286803746748,0.3597597337820672,0.1115556136973391,0.1027401855628981
0.20000000000000018,4.364364364364365,0.8406661532375647,0.9354726451490176,0.35981884911017137,0.11196798241232198,0.10283009920556506
0.20000000000000018,4.374374374374375,0.8410553207005518,0.936998667401336,0.3601853128469707,0.11204408818045729,0.10264679709851521
0.20000000000000018,4.384384384384385,0.8407630258220481,0.9382700452025864,0.3601652857192321,0.11189520146989274,0.10216322143502407
0.20000000000000018,4.394394394394395,0.8408877673082218,0.9391268692575664,0.3602621945206495,0.1117053898283247,0.10181354626504721
0.20000000000000018,4.404404404404405,0.8413153581425157,0.9401505822548121,0.3605196076486756,0.11163456025308317,0.10144073689117883
0.20000000000000018,4.414414414414415,0.8415746567987491,0.94100053109406,0.3605981572860701,0.11151832831668927,0.10109107763364852
0.20000000000000018,4.424424424424425,0.8421174440555831,0.9424887589661112,0.3607653804185279,0.11100350091180954,0.10063334949760208
0.20000000000000018,4.434434434434435,0.842321191539308,0.9438500656676759,0.3613504053287208,0.11107868390658086,0.10048835592442934
0.20000000000000018,4.444444444444445,0.8427862621595795,0.9454213120213675,0.3611260954186306,0.11098137995272143,0.10027160826850318
0.20000000000000018,4.454454454454455,0.842789694730916,0.9466333202916514,0.36100463215283796,0.1109913286079823,0.09991155443400737
0.20000000000000018,4.464464464464465,0.8428893693229574,0.9478456255980091,0.3611402415105384,0.1109033471842382,0.09962981362828348
0.20000000000000018,4.474474474474475,0.8435347710637234,0.949282280922691,0.36133561119831153,0.11070380678717523,0.09980594572113553
0.20000000000000018,4.484484484484485,0.8441010606228738,0.9504383906200297,0.36137996735260736,0.11045293794212499,0.09924041573053012
0.20000000000000018,4.494494494494495,0.844277661235926,0.9519663189745221,0.3614289381415236,0.11015763475624918,0.09874734725838054
0.20000000000000018,4.504504504504505,0.8450091013277774,0.9535586125140889,0.36213954211410737,0.11001954141746018,0.09809719030180225
0.20000000000000018,4.514514514514515,0.8451418070591162,0.9548244810836887,0.3622592352772244,0.11017541942284706,0.09792123362343677
0.20000000000000018,4.524524524524525,0.8453853252526325,0.9563842071408691,0.36233982588187197,0.10996486454025728,0.09759579559899488
0.20000000000000018,4.534534534534535,0.8453558657685344,0.9574279954058247,0.3626136858453966,0.10988064550851057,0.09746438859144158
0.20000000000000018,4.544544544544545,0.8452317911634875,0.9588285529614564,0.362508606298734,0.10981114434496668,0.0972490946709647
0.20000000000000018,4.554554554554555,0.8451634962425391,0.9600302201041367,0.3619725103479853,0.10938094020583608,0.09705503716995453
0.20000000000000018,4.564564564564565,0.8452092232652362,0.9611570720915497,0.3627506618454944,0.109272557406733,0.09692384428622215
0.20000000000000018,4.574574574574575,0.8452171406740064,0.9622613674154241,0.3630660618531474,0.10936350625131473,0.09670484135254191
0.20000000000000018,4.584584584584585,0.8452741076149718,0.9631145831152906,0.36306752870822884,0.1091052672865376,0.09629358323429013
0.20000000000000018,4.594594594594595,0.8452055732680254,0.964221424530684,0.3631497938697305,0.10899712218721205,0.09609799478711596
0.20000000000000018,4.604604604604605,0.8455153785308305,0.965140707423936,0.36299439747731393,0.10881401521950729,0.09581051324911528
0.20000000000000018,4.614614614614615,0.845556926981536,0.9663069544409436,0.3634229953016432,0.10919972146600526,0.09576030566035208
0.20000000000000018,4.624624624624625,0.8456724554421602,0.9674907079531214,0.3637410049519486,0.1090189000421461,0.09539577470810863
0.20000000000000018,4.634634634634635,0.8455072872262787,0.9686163604865272,0.363791058364815,0.10921760016714895,0.09548421442212914
0.20000000000000018,4.644644644644645,0.8459576230945366,0.9701343897523429,0.36400544085408515,0.10908878501081963,0.09524243214315865
0.20000000000000018,4.654654654654655,0.846213422317595,0.9713401429206274,0.3638259906132619,0.10903051180097774,0.09503577303516578
0.20000000000000018,4.664664664664665,0.8460477020851357,0.9720181522129173,0.3640343275167706,0.10894225016276893,0.09477471036633298
0.20000000000000018,4.674674674674675,0.8465373501449396,0.9727922033354962,0.36384581603849275,0.10909160241891244,0.09455643050513822
0.20000000000000018,4.684684684684685,0.8468721027012373,0.9737976811861779,0.3639306675014392,0.10925448921443272,0.09444488369124739
0.20000000000000018,4.694694694694695,0.8470647016319474,0.9750627954000567,0.3639672788456986,0.10919670449166757,0.09406936416423778
0.20000000000000018,4.704704704704705,0.8467863556584145,0.9756846198020114,0.3643882426823463,0.10915289639060576,0.09391596760807297
0.20000000000000018,4.714714714714715,0.8470004346298264,0.9765908440225983,0.36473777191078627,0.10921873807407917,0.09374205425308141
0.20000000000000018,4.724724724724725,0.846698091743812,0.9772132227581293,0.364473933421554,0.10932478887793991,0.09369778245479665
0.20000000000000018,4.734734734734735,0.8471989632055824,0.9786714354267427,0.3644668225103659,0.10925799604190246,0.09343589191228521
0.20000000000000018,4.744744744744745,0.8471869460614616,0.9798292936014746,0.36423121585156326,0.10893437614179977,0.09296261123729227
0.20000000000000018,4.754754754754755,0.8476099199925935,0.980948452831003,0.36456291008278213,0.10887449536213552,0.09273125304021883
0.20000000000000018,4.764764764764765,0.8473498059269756,0.9818944751798497,0.3644778907572476,0.10823935508676229,0.09212065957476089
0.20000000000000018,4.774774774774775,0.847585620491231,0.9828886254911342,0.36357320652773417,0.10800532031339467,0.0920557453538675
0.20000000000000018,4.784784784784785,0.8465836557730417,0.9835350868373184,0.3633812922399228,0.1081788688817866,0.0917445046437413
0.20000000000000018,4.794794794794795,0.8469365974943622,0.9843813509540127,0.3638002956430511,0.10829876638873652,0.09148775290860509
0.20000000000000018,4.804804804804805,0.847204192892955,0.9854016626323945,0.3643930939555528,0.10853225666908693,0.09163222176789948
0.20000000000000018,4.814814814814815,0.8478220716226251,0.9864563427180508,0.364690493785914,0.10840431997193496,0.09136477323945542
0.20000000000000018,4.824824824824825,0.8483395739413976,0.9875802289111633,0.365040439673221,0.10799035948130659,0.09087340938548075
0.20000000000000018,4.834834834834835,0.8489520460764411,0.9884371426539339,0.3652318699079445,0.10780729815870456,0.09048238027420648
0.20000000000000018,4.844844844844845,0.8485657600843273,0.9895498962598643,0.3649114914616079,0.10766857949176063,0.09009376717481754
0.20000000000000018,4.854854854854855,0.8485247871668673,0.9903684520116435,0.36556896816795115,0.10785535534201293,0.0900860769642901
0.20000000000000018,4.864864864864865,0.8491166138914812,0.991599669218053,0.3657587991978079,0.10755437935571985,0.08976118390464766
0.20000000000000018,4.874874874874875,0.8491702309670145,0.992007549461745,0.3660572174937594,0.1071791048250607,0.089533177183447
0.20000000000000018,4.884884884884885,0.8492929802864859,0.9927984048468281,0.36631099743099915,0.10711731005008089,0.0892440404846095
0.20000000000000018,4.894894894894895,0.8491453552737878,0.9938435326764166,0.3666278259390576,0.10696545452570194,0.08885188806437216
0.20000000000000018,4.904904904904905,0.8490669544504698,0.9946493471847778,0.3666022147888952,0.10668259034902576,0.08878044122149077
0.20000000000000018,4.914914914914915,0.8492149612164418,0.9957718221654895,0.3664183540515314,0.10671089199890439,0.08900819657902743
0.20000000000000018,4.924924924924925,0.8494826398049575,0.9965945613495644,0.3666015261327411,0.10630308061231868,0.08874085151535585
0.20000000000000018,4.934934934934935,0.849852660294071,0.9975238365162648,0.3670451341431884,0.10632269608137432,0.08857704612819567
0.20000000000000018,4.944944944944945,0.8505081139574733,0.9987412831531781,0.36677792975258616,0.10601247926452714,0.08810798320392318
0.20000000000000018,4.954954954954955,0.8504870607086823,0.9991268923095596,0.3671940863273375,0.10598016951815885,0.08801413485795298
0.20000000000000018,4.964964964964965,0.8507886571432968,0.999748071958874,0.3676335907393485,0.10616137715160265,0.08774249023772086
0.20000000000000018,4.974974974974975,0.8508927617760644,1.000432640432696,0.36759879940955487,0.10602642273869696,0.08740135721275599
0.20000000000000018,4.984984984984985,0.8507937634280311,1.0014302517022884,0.36786639403244625,0.1061087719324749,0.08727836554132089
0.20000000000000018,4.994994994994995,0.8509856665542868,1.002328127202862,0.3680634985495496,0.10599331321986938,0.08712523239383776
0.20000000000000018,5.005005005005005,0.8512499220982831,1.0037541444882911,0.3678040539163197,0.10587547729382497,0.08697893432059735
0.20000000000000018,5.015015015015015,0.851268332743252,1.0047335621586058,0.3682580440603134,0.10570329930738658,0.08666440513767912
0.20000000000000018,5.025025025025025,0.8512606238706004,1.005901588212152,0.3682477658750679,0.10570294533456588,0.08653795182823086
0.20000000000000018,5.035035035035035,0.8509220216393493,1.0061208625420635,0.3681954749085963,0.10552792212837765,0.08614646403177528
0.20000000000000018,5.045045045045045,0.8507094597604233,1.006570783396198,0.36821527037906804,0.1053279169255739,0.08596801597659884
0.20000000000000018,5.055055055055055,0.8508103664948161,1.0074087851695122,0.36811136631723806,0.10504089061025551,0.08572296193258361
0.20000000000000018,5.065065065065065,0.8509650065413762,1.0078738187598233,0.3680773352724119,0.10511449941943586,0.08566154540451708
0.20000000000000018,5.075075075075075,0.8511674602231635,1.0090123605955403,0.3680260851521455,0.1049786028676966,0.08531260180149593
0.20000000000000018,5.085085085085085,0.8509060493840421,1.0098435437433801,0.3679990109914728,0.10477344889596674,0.08534704035421836
0.20000000000000018,5.095095095095095,0.8508221078895413,1.0103083869416427,0.3680343784965478,0.10499424134588034,0.08525139139544596
0.20000000000000018,5.105105105105105,0.851059354967184,1.0108402203204625,0.36743204736326357,0.10473591643171272,0.08483919497550481
0.20000000000000018,5.115115115115115,0.851311160432384,1.0120980836483344,0.36809286333687957,0.10449782111150256,0.08440421696738104
0.20000000000000018,5.125125125125125,0.85110390155902,1.0130925892721507,0.36838099744334185,0.10492519119654996,0.08454899084336427
0.20000000000000018,5.135135135135135,0.851068644792124,1.0136627323979897,0.36768807671922155,0.10482860481487724,0.08426587027791706
0.20000000000000018,5.145145145145145,0.8512930209745602,1.0143581435500875,0.36737120883697194,0.10448218445958032,0.084006199289332
0.20000000000000018,5.155155155155155,0.8512781674598949,1.0151401546851766,0.36748463897708733,0.10438828754217079,0.08389775056822246
0.20000000000000018,5.165165165165165,0.8512693732127329,1.016122449709268,0.3678599529507419,0.1041739670130018,0.08356318108620978
0.20000000000000018,5.175175175175175,0.8505040681671493,1.0171470758029328,0.3679196904144618,0.10379601500963934,0.08337827095107088
0.20000000000000018,5.185185185185185,0.8506902712721809,1.0178359495219695,0.36743150164762445,0.10379327496336556,0.08320805680860402
0.20000000000000018,5.195195195195195,0.8507900807004058,1.0187408763487016,0.36738251418285855,0.10387257035331433,0.08314464480060432
0.20000000000000018,5.205205205205205,0.8509971131647716,1.0189750516844298,0.36753886283985615,0.10408674917224238,0.08301364894628506
0.20000000000000018,5.215215215215215,0.8511458696015832,1.019679160151927,0.36717283264184253,0.10405002328673053,0.08278596166414096
0.20000000000000018,5.225225225225225,0.85192663323823,1.0203326811631641,0.36730481440061613,0.10365040130702399,0.08236024693785401
0.20000000000000018,5.235235235235235,0.851525086152289,1.020784430980682,0.36800451275306606,0.10408391796801446,0.08229881590913123
0.20000000000000018,5.245245245245245,0.8513518582144894,1.0217476282861377,0.3680942210199266,0.10426362262979465,0.08193723853127229
0.20000000000000018,5.255255255255255,0.8516738914704834,1.0224026764985772,0.36832555947542567,0.10421284020162022,0.0816008526192885
0.20000000000000018,5.265265265265265,0.8522162655287706,1.023778608878649,0.36816320757721893,0.10401659753984481,0.08134786223496043
0.20000000000000018,5.275275275275275,0.8524302621531191,1.0247975703256331,0.36840979225110554,0.1039278085674011,0.08131626863119092
0.20000000000000018,5.285285285285285,0.8523777283742684,1.0256677088405777,0.36825928952700604,0.10385488647977092,0.08113411506731832
0.20000000000000018,5.295295295295295,0.8521710652406349,1.0261800949091975,0.3683365915171595,0.10357679293641185,0.08093778486110563
0.20000000000000018,5.305305305305305,0.8521336734615849,1.0265314399239378,0.3690080269124928,0.1033415947825953,0.08059848127569891
0.20000000000000018,5.315315315315315,0.8523157787441121,1.027323588869695,0.3692441863979002,0.10329250500726528,0.0802185685161821
0.20000000000000018,5.325325325325325,0.8518220054264303,1.0280939818717938,0.3690471679334378,0.10338968571655958,0.08021177469906937
0.20000000000000018,5.335335335335335,0.8519671705581635,1.028896898956995,0.3694089589555894,0.10340847604105088,0.08037845369607045
0.20000000000000018,5.345345345345345,0.8517913122370268,1.0289736358675265,0.37018846322709925,0.10333523084925751,0.08005246157795361
0.20000000000000018,5.355355355355355,0.8516417083645414,1.0300299914192508,0.3703300362224692,0.10332381963033942,0.07955579760633229
0.20000000000000018,5.365365365365365,0.8517097694399108,1.0304651400501457,0.3703697744233859,0.103254291980498,0.07931692333851087
0.20000000000000018,5.375375375375375,0.8518728341427327,1.0312340630585712,0.3705611543380279,0.10295939673824449,0.07881355697745428
0.20000000000000018,5.385385385385385,0.8519021141121277,1.0319664871816911,0.3704920327091336,0.10300627717017333,0.07887853348387162
0.20000000000000018,5.395395395395395,0.8516927294339901,1.0324220316854322,0.3705043952093096,0.1028491032136138,0.07872753342050948
0.20000000000000018,5.405405405405405,0.851457503480609,1.0324789311594602,0.36989837218720445,0.10270762179152224,0.07873352831563586
0.20000000000000018,5.415415415415415,0.8515689302264664,1.032651434873013,0.3698765214575615,0.10256351784394704,0.07831227344100766
0.20000000000000018,5.425425425425425,0.8513282589386119,1.033093892605801,0.3704127446051533,0.10240383405572585,0.07796350462339754
0.20000000000000018,5.435435435435435,0.8512647555542558,1.0336477499759147,0.3701571427908597,0.10233202844627663,0.07762610003047436
0.20000000000000018,5.445445445445445,0.8508742669599686,1.034234730316347,0.37062033544419365,0.1025187859347473,0.07762707798045652
0.20000000000000018,5.455455455455455,0.851133409356886,1.0344038861744065,0.37016907451769265,0.10244972229757839,0.07753488981091523
0.20000000000000018,5.465465465465465,0.8511279655803213,1.0349165767207298,0.37039933810296566,0.10233516641125877,0.07740460636327959
0.20000000000000018,5.475475475475475,0.8516340103920415,1.0360799607429196,0.37149155651610827,0.1023977551107758,0.07715865488885656
0.20000000000000018,5.485485485485485,0.8515655762570151,1.036557379105668,0.3718224649550024,0.1022109650819962,0.07696413168021114
0.20000000000000018,5.495495495495495,0.8515911752211385,1.0370486791624316,0.3719702111641721,0.10238839463003274,0.07707828680943161
0.20000000000000018,5.505505505505505,0.8519315625419082,1.037778966531766,0.3722323090060937,0.10235699609070903,0.07690110725547931
0.20000000000000018,5.515515515515515,0.852365879196294,1.0386547416089817,0.37292566394795257,0.1025877110541846,0.07708936099691445
0.20000000000000018,5.525525525525525,0.8522395981773141,1.0393409889583924,0.3730022975004502,0.10237178246806247,0.07703160671594791
0.20000000000000018,5.535535535535535,0.8522215789840768,1.040224569010255,0.3728457275498285,0.10188924849342461,0.07666139980688373
0.20000000000000018,5.545545545545545,0.8522078859026604,1.0411811737840984,0.3721951230551685,0.10171594786255438,0.07635488074671143
0.20000000000000018,5.555555555555555,0.8518060505776921,1.041883461451448,0.37174644019023817,0.10171677409824365,0.07644878070106399
0.20000000000000018,5.565565565565565,0.8516720702132389,1.0426681397604354,0.3715157507996388,0.10160031525014472,0.07634751664671606
0.20000000000000018,5.575575575575575,0.8517435557558615,1.0435238161462561,0.37160754457020945,0.10152629219392817,0.0763213662185617
0.20000000000000018,5.585585585585585,0.8520887951745222,1.0435527939613172,0.3716721329575646,0.10154091357425403,0.07644006809195528
0.20000000000000018,5.595595595595595,0.8523257138785447,1.044001696632123,0.3717493566425021,0.10118967837788104,0.07621542040707457
0.20000000000000018,5.605605605605605,0.8526484364964443,1.0446216154795038,0.37131281529556986,0.10123945509140196,0.07628917399801385
0.20000000000000018,5.615615615615615,0.8527285660498904,1.044987436581559,0.3707100360302301,0.10092204123359647,0.07600099495120603
0.20000000000000018,5.625625625625625,0.8533221682769503,1.0457359237719077,0.3709229601581855,0.1007540015939556,0.07580709015288796
0.20000000000000018,5.635635635635635,0.8535047484012305,1.046416043623136,0.37059463040744545,0.10078488022834642,0.0756865394153943
0.20000000000000018,5.645645645645645,0.8539382126954453,1.0474916684977391,0.37063308705916065,0.10052387548557337,0.07551001768834543
0.20000000000000018,5.655655655655655,0.854261645056397,1.0478999583158317,0.3710915368868838,0.10027408566235807,0.07521045337837828
0.20000000000000018,5.665665665665665,0.8540962037909008,1.0484188580034968,0.370822131976495,0.10040364752951915,0.07520705429860142
0.20000000000000018,5.675675675675675,0.8543530964778174,1.0494401059813174,0.37050423642260927,0.1005228314116744,0.07528698905693476
0.20000000000000018,5.685685685685685,0.8545357607107755,1.0496155484254335,0.37103220075816856,0.10063230920453728,0.07524545090998043
0.20000000000000018,5.6956956956956954,0.8544523977451174,1.0498155567930771,0.3710449117248962,0.10050611146239354,0.07519463012150354
0.20000000000000018,5.7057057057057055,0.8545359027634333,1.050028470613537,0.3708890604404308,0.10027963737475486,0.07522167606910869
0.20000000000000018,5.7157157157157155,0.8546144765605901,1.0506522264525455,0.3717148833651652,0.1001924223616336,0.07524953702392195
0.20000000000000018,5.7257257257257255,0.8544335047354731,1.0515543501419775,0.37175433676553693,0.10000789207466883,0.0750833657105956
0.20000000000000018,5.7357357357357355,0.8540426246136557,1.0522136318656519,0.3726774144622584,0.09978992107112233,0.07494331392068661
0.20000000000000018,5.7457457457457455,0.8540608100706703,1.0529334349581072,0.37215171640527245,0.09948934758708514,0.07463949718916642
0.20000000000000018,5.7557557557557555,0.8540299279494525,1.0527912389304133,0.37193127274246546,0.09948103561866586,0.07458026930122873
0.20000000000000018,5.7657657657657655,0.854310773493862,1.0531687989066756,0.3723124700637022,0.0996925481545174,0.07449180741038684
0.20000000000000018,5.7757757757757755,0.8543318042818658,1.0536913216729373,0.37136549997201024,0.09931149428190521,0.07423868178997711
0.20000000000000018,5.7857857857857855,0.8540870731721063,1.0543209279624064,0.3711785259730175,0.09945191630852293,0.07421881751466183
0.20000000000000018,5.7957957957957955,0.8540836317755218,1.0548516014977425,0.3706804574338027,0.0994173423834783,0.0740334103827376
0.20000000000000018,5.8058058058058055,0.8541391249631244,1.0552687684064348,0.37051490973611517,0.09934542916077345,0.07374453510289647
0.20000000000000018,5.8158158158158155,0.8539953934988184,1.0559261830831281,0.37097181802928797,0.09907984743597043,0.07336140613718295
0.20000000000000018,5.8258258258258255,0.8545585907692462,1.0568498151421817,0.3709679122253613,0.09923438834254945,0.07350136843997278
0.20000000000000018,5.8358358358358355,0.8546554490046349,1.0572362230406775,0.37151910739468913,0.09915157822715939,0.0732946271866455
0.20000000000000018,5.8458458458458455,0.8543428563195051,1.0571865708345032,0.3717529365589326,0.09912667948247121,0.07306575842806426
0.20000000000000018,5.8558558558558556,0.8547092520730862,1.0580079012899057,0.371728996695805,0.0992430022549769,0.07319788431803853
0.20000000000000018,5.865865865865866,0.854835134059088,1.058221559310222,0.3716929442570791,0.09913935028833397,0.0732931337744154
0.20000000000000018,5.875875875875876,0.8546392529257715,1.0589065770048662,0.37208992697868354,0.0989722693833837,0.07320532884578437
0.20000000000000018,5.885885885885886,0.8545743659223466,1.059144316176134,0.3719250836760444,0.09893375573503681,0.07307048093418796
0.20000000000000018,5.895895895895896,0.8549047544529307,1.0591671548818897,0.37170472945083355,0.09907842061271556,0.07296455462284838
0.20000000000000018,5.905905905905906,0.8546593602956989,1.0599587200701048,0.3716141357580192,0.09913892763427949,0.07286129545225606
0.20000000000000018,5.915915915915916,0.8550611018889491,1.060364425842033,0.3718222615165172,0.09919340799975059,0.07281947206798954
0.20000000000000018,5.925925925925926,0.8551806942836611,1.0605067518994553,0.37166561159341227,0.09915800126381859,0.07286590232007198
0.20000000000000018,5.935935935935936,0.855644141824062,1.061253602800473,0.3718368252845623,0.09882658409557263,0.07260960271908272
0.20000000000000018,5.945945945945946,0.855569741741673,1.0620211602612855,0.3717428526963351,0.09847172593359482,0.07221616924942538
0.20000000000000018,5.955955955955956,0.85587719116407,1.062354366393017,0.3720211229174866,0.09847978856089717,0.0723064764620639
0.20000000000000018,5.965965965965966,0.8561379969026733,1.06267606651971,0.3724269311081548,0.09848178083159341,0.07226620122774019
0.20000000000000018,5.975975975975976,0.8568762454861946,1.0631435297644467,0.3719905287638191,0.098363255049145,0.07188847169194859
0.20000000000000018,5.985985985985986,0.8573446248179413,1.0634350121283187,0.3720429804374017,0.09838810501262076,0.07162446025018178
0.20000000000000018,5.995995995995996,0.8569670061153387,1.0640853366218894,0.3713223487265592,0.09825845292935918,0.07141937859651887
0.20000000000000018,6.006006006006006,0.8566763852334807,1.0648136577145693,0.3708234286689351,0.09807448480733605,0.07114382451633658
0.20000000000000018,6.016016016016016,0.856618063095364,1.0651589083943964,0.3705914410312534,0.09813060254036564,0.07103447581988068
0.20000000000000018,6.026026026026026,0.856857346716353,1.0654547507933476,0.3708277739507754,0.0980570800202574,0.0710261472978693
0.20000000000000018,6.036036036036036,0.856955567898568,1.0652370351681575,0.3713270338099616,0.0982742536821858,0.07096656246425515
0.20000000000000018,6.046046046046046,0.8570843744278726,1.0657323685376991,0.37101871743156795,0.09824916828174789,0.07088078662614788
0.20000000000000018,6.056056056056056,0.8569084136820843,1.0663254742404655,0.3715934659257243,0.09833538670847078,0.07068837754938354
0.20000000000000018,6.066066066066066,0.857232848755301,1.0666502673085203,0.371961796228419,0.09822278953775276,0.07069317881273596
0.20000000000000018,6.076076076076076,0.8574150771625147,1.066935683144461,0.3718511912074915,0.09784783452452893,0.07045833370954664
0.20000000000000018,6.086086086086086,0.8574418714167399,1.066918381511068,0.37239204320045793,0.0979549717785816,0.0702629010312329
0.20000000000000018,6.096096096096096,0.8574525030593437,1.067593806545815,0.3723953468831388,0.09796375648414234,0.0701686692621078
0.20000000000000018,6.106106106106106,0.8570590070046427,1.068239245385568,0.3719926674724069,0.09822765400421314,0.07031390804516434
0.20000000000000018,6.116116116116116,0.8573962254050531,1.0690517287931884,0.3722871440129743,0.09829213574152301,0.07029246908253642
0.20000000000000018,6.126126126126126,0.8576932517507688,1.0685912242945017,0.37295427547525056,0.09849958763758931,0.07032284466363356
0.20000000000000018,6.136136136136136,0.8576987491773828,1.0690305410910879,0.37311598560237436,0.0982521622778159,0.07008297445889768
0.20000000000000018,6.146146146146146,0.8574949470650592,1.0698132834266654,0.37293481620495855,0.09815614974053093,0.07013998829937253
0.20000000000000018,6.156156156156156,0.8574124623052916,1.0702831117263414,0.3730828117766683,0.09787197830255683,0.07003332013105829
0.20000000000000018,6.166166166166166,0.8569903185327638,1.0700520169872714,0.3731732954691281,0.09759647341304342,0.06994011700346078
0.20000000000000018,6.176176176176176,0.8571311052413423,1.0706236580541102,0.3730675210565623,0.09732661272824397,0.06960246132051905
0.20000000000000018,6.186186186186186,0.8572267247779597,1.0705928101147546,0.3735558390286751,0.09764036217517802,0.06969884253989125
0.20000000000000018,6.196196196196196,0.857075491589324,1.071076181454161,0.3735913320957306,0.09752879319405074,0.06952607734455823
0.20000000000000018,6.206206206206206,0.8569886809486197,1.0715695992429362,0.37311779785149585,0.09724668001372568,0.06930659984035768
0.20000000000000018,6.216216216216216,0.8570942242474237,1.0716400632116818,0.3732988737722115,0.09709661040187881,0.06914145714144257
0.20000000000000018,6.226226226226226,0.8573179150964086,1.0722471771551945,0.3733816460536726,0.09705902717050831,0.06896826134904993
0.20000000000000018,6.236236236236236,0.8572532278401795,1.0721414994230063,0.3734345983786169,0.09710804138218745,0.0688469782887802
0.20000000000000018,6.246246246246246,0.8572720096654204,1.0727004970015181,0.37382898393122826,0.0969705741023057,0.06847678220028011
0.20000000000000018,6.256256256256256,0.8575881269635772,1.0733773862845999,0.37386849771965247,0.096728268226443,0.06826487945383237
0.20000000000000018,6.266266266266266,0.8571848708266254,1.0736108002210838,0.37409447137246604,0.09668726883158922,0.06816585069708024
0.20000000000000018,6.276276276276276,0.8574772370253461,1.0736727501371728,0.37401273083470876,0.096906721604159,0.06830855957108388
0.20000000000000018,6.286286286286286,0.8573902565267515,1.0738342740107476,0.3739363820623022,0.09661209033043498,0.06810305716446143
0.20000000000000018,6.296296296296296,0.8572144052187084,1.0745374830590375,0.37392830851281056,0.09670958495349237,0.06805899330054778
0.20000000000000018,6.306306306306306,0.8574784603532603,1.0749815677087027,0.3736352046978978,0.09681321015186983,0.0680794811863268
0.20000000000000018,6.316316316316316,0.857587463476982,1.0751244946194711,0.3738101552137727,0.09630607905697179,0.06777645644492897
0.20000000000000018,6.326326326326326,0.8581062488820913,1.0751170937091044,0.3740064459742958,0.0962197671556526,0.06781040076271547
0.20000000000000018,6.336336336336336,0.8580173316331284,1.0750753713205656,0.3739213235924168,0.09615558469388306,0.0675236475665373
0.20000000000000018,6.346346346346346,0.8588450287035437,1.075262547762314,0.37400905533066675,0.09605282565828345,0.06742181641270452
0.20000000000000018,6.356356356356356,0.8587917051590652,1.0749482013188787,0.3744118214274112,0.09613457083629695,0.0674577325750071
0.20000000000000018,6.366366366366366,0.8586747755390975,1.0756836922525193,0.37425423951590564,0.09634142458085945,0.0673767107952958
0.20000000000000018,6.376376376376376,0.8586473544245274,1.076076587980022,0.37403473385228037,0.09605356967794774,0.06730803307874664
0.20000000000000018,6.386386386386386,0.8589971296676607,1.076382757605508,0.374440311686322,0.09591595254094891,0.06713735033815516
0.20000000000000018,6.396396396396396,0.8586636939514533,1.0761249370003774,0.3740667209283142,0.09578737638749195,0.0669241426063621
0.20000000000000018,6.406406406406406,0.8586439656885079,1.0763716411695823,0.3742507713992299,0.09591817001390407,0.06680394214313284
0.20000000000000018,6.416416416416417,0.8583231891046241,1.0768021187913777,0.37432141589266177,0.09561091665251943,0.06654665926148645
0.20000000000000018,6.426426426426427,0.8584082694616616,1.0777070060925082,0.374471623658534,0.09554600074033799,0.0663901874703224
0.20000000000000018,6.436436436436437,0.8581137671073144,1.0784272023195616,0.3746536904533864,0.09591888482056672,0.06647503304056289
0.20000000000000018,6.446446446446447,0.8583047927954908,1.0788928111262694,0.3744550353879712,0.0959627661658026,0.06657758345659082
0.20000000000000018,6.456456456456457,0.8581198529690977,1.078909414841632,0.3740444362772275,0.09589327254758136,0.06663065225249772
0.20000000000000018,6.466466466466467,0.8577708065022469,1.0793193612645022,0.3743217318276653,0.09599698807759481,0.06661443078564433
0.20000000000000018,6.476476476476477,0.8572502682847096,1.079568888241082,0.37452385574629116,0.0957054300543914,0.06633785849311673
0.20000000000000018,6.486486486486487,0.857928008331355,1.0795587916592742,0.37434912288004024,0.09583343639183481,0.06616752944268683
0.20000000000000018,6.496496496496497,0.8581929240001951,1.0798708329057987,0.37420924960300633,0.09600719708814366,0.06583718228995566
